"metric","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"fish_activity","aROI",0.933021384844474,3.19944831651224,3.14288738664378,4.96336758288073,1.57923812478086,"fold_change"
"fish_activity","nROI",94.2860871683802,454.665784254768,4.85207958671247,3.22360843718009,0.664376661505721,"fold_change"
"fish_activity","rBA",0.442915133279346,0.978271753827079,3.597010273168,3.96508781294546,1.10232874299057,"fold_change"
"fish_richness","ACI",374.141179456072,423.811072726842,1.76712210737663,1.73833591155692,0.983710126368997,"fold_change"
"fish_richness","ACTspCount",6273.5513672,11725.4570345,1.75071154015583,1.75070332091086,0.999995305197467,"fold_change"
"fish_richness","ACTspFract",0.166058854856056,0.310410344970218,1.75071026723631,1.7507017517967,0.999995136008644,"fold_change"
"fish_richness","ACTspMean",16.8652033808444,27.3708574747859,1.57518098896991,1.50228401652072,0.953721525996284,"fold_change"
"fish_richness","ACTtCount",4657.55,7336.95,1.75086267317895,1.75054388705807,0.999817926256722,"fold_change"
"fish_richness","ACTtFraction",0.246561308767471,0.388419962841699,2.38339220190567,1.31227963989522,0.550593242205784,"fold_change"
"fish_richness","ACTtMean",13.0757915265561,28.1375689202539,1.43497842367946,1.92466154688421,1.34124772548785,"fold_change"
"fish_richness","ADI",2.86173038373771,3.4445453324186,1.75070112204735,1.750696721097,0.999997486178367,"fold_change"
"fish_richness","AEI",0.361218508834447,0.610515441474551,1.73178448263239,1.75286802715137,1.01217446208256,"fold_change"
"fish_richness","AGI",1.8627321633047,3.81852058950753,1.6878571843495,1.82411064248203,1.08072570321466,"fold_change"
"fish_richness","AnthroEnergy",0.00221776455,1.47863752500028,1.7506978228824,1.75069775430177,0.999999960826691,"fold_change"
"fish_richness","BGNf",-75.3727955315,-53.057688791,1.7508018957158,1.75055159762099,0.999857038026166,"fold_change"
"fish_richness","BGNt",-58.38289929,-36.92848247,1.75071441609856,1.7506921215744,0.999987265470627,"fold_change"
"fish_richness","BI",1.00300322917475,50.3402830018668,1.8236630642272,1.5701809703943,0.861003877961238,"fold_change"
"fish_richness","BioEnergy",0.0435448963903054,1.34279869638093,1.75069712080005,1.75070207776803,1.00000283142522,"fold_change"
"fish_richness","EAS",0.0173078479075664,0.126341032047203,1.70198106872774,1.80091710064212,1.05812992502222,"fold_change"
"fish_richness","ECU",0.119010378179637,0.486938694802412,1.81401800004773,1.66069724356663,0.915480024742274,"fold_change"
"fish_richness","ECV",0.058813288551181,0.273029245428403,1.7506993258756,1.7506951520045,0.999997615883529,"fold_change"
"fish_richness","ENRf",-58.4050052,-41.5994454975,1.75070448186527,1.75069335153359,0.999993642369801,"fold_change"
"fish_richness","EPS",0.0150414280175312,0.0546902083625121,1.64066026072251,1.98604786522407,1.21051744396458,"fold_change"
"fish_richness","EPS_KURT",11.8939564726814,91.6877168014201,1.75071073720488,1.75069627825604,0.999991741097752,"fold_change"
"fish_richness","EPS_SKEW",1.20142694520092,6.90355014571539,1.75070253790801,1.75069873269191,0.999997826463365,"fold_change"
"fish_richness","EVNspCount",1.78306252109285,7.32486550554321,1.41176620144245,1.45886464722405,1.03336136375377,"fold_change"
"fish_richness","EVNspFract",0.0319905691667769,0.142288136811615,1.90771383401671,1.68888563084376,0.885292962041267,"fold_change"
"fish_richness","EVNspMean",0.0161957407839827,0.0206446862160272,1.75068924504595,1.75070548842222,1.00000927827501,"fold_change"
"fish_richness","EVNtCount",3.18961124053582,7.36700508283733,1.15950403699418,2.39167305105362,2.06266901601622,"fold_change"
"fish_richness","EVNtFraction",0.100990046542164,0.26792143157662,1.90443475892175,1.85839004022662,0.975822370139267,"fold_change"
"fish_richness","EVNtMean",0.0250574730966851,0.0534903509956679,1.66659828894135,1.93090401587133,1.15858994256971,"fold_change"
"fish_richness","HFC",0.17570809994996,0.320467648873862,2.73645015589581,0.980302906930081,0.358238904815413,"fold_change"
"fish_richness","H_GiniSimpson",0.888826269415579,0.986783872980978,1.75069323744504,1.75069816310684,1.00000281354934,"fold_change"
"fish_richness","H_Havrda",0.324405879171458,0.333245192381795,1.75069490128818,1.75069788220823,1.00000170270676,"fold_change"
"fish_richness","H_Renyi",2.20073139497055,4.13363297522353,1.75070021782992,1.75069391880517,0.999996401996934,"fold_change"
"fish_richness","H_gamma",5269.3843130211,11721.757483518,1.82003115149729,1.82578305115727,1.00316033033569,"fold_change"
"fish_richness","H_pairedShannon",4.22023839651303,5.72678410252557,1.7507547622572,1.7506796735955,0.99995711069116,"fold_change"
"fish_richness","Hf",0.592258016593317,0.853651807937429,1.75071463844714,1.75069217626798,0.99998716970849,"fold_change"
"fish_richness","Ht",0.45077843181026,0.76888240270376,1.52687818051391,1.98325205317952,1.29889344054416,"fold_change"
"fish_richness","KURTf",4.11257945195924,39.3257633977843,1.75069841238584,1.75069332449133,0.999997093791552,"fold_change"
"fish_richness","KURTt",90.2143636285643,15861.3166140619,1.75069767626728,1.75069857360129,1.00000051255795,"fold_change"
"fish_richness","LEQf",201.118738688685,218.140390983673,1.75070431933482,1.75069568440244,0.999995067738004,"fold_change"
"fish_richness","LEQt",53.7103892317177,69.9405961685669,2.07340717792153,1.44594286879657,0.697375259521404,"fold_change"
"fish_richness","LFC",0.176339432903298,0.304280229102748,1.38015282086651,1.89498060034626,1.37302229991931,"fold_change"
"fish_richness","MEANf",5.64233822990009e-05,0.00035085035,1.81932230935825,1.58106644713952,0.869041422186056,"fold_change"
"fish_richness","MEANt",-3.38877358079622e-19,3.30065055410646e-19,1.75069764421913,1.75069802439944,1.00000021715932,"fold_change"
"fish_richness","MED",0.00123364125,0.0150006368377952,1.75069652275643,1.75070211283522,1.00000319305986,"fold_change"
"fish_richness","MFC",0.185768459865746,0.334151870412091,2.31583769507672,2.52030933420251,1.08829273293223,"fold_change"
"fish_richness","NBPEAKS",3,12,1.73148920783055,1.78482158479533,1.03080144925165,"fold_change"
"fish_richness","NDSI",-0.11416973365784,0.956543507319399,1.61900896440314,1.77115412883886,1.09397425695651,"fold_change"
"fish_richness","RAOQ",0.269469466984642,0.520361786104763,1.75070151109476,1.75069775706897,0.999997855701977,"fold_change"
"fish_richness","ROU",0.160899286836818,6.67024958577381,1.75069785904815,1.75069756269775,0.999999830724418,"fold_change"
"fish_richness","SKEWf",1.35571189359991,5.06265426591657,1.6532856299128,2.07589371928277,1.25561710676229,"fold_change"
"fish_richness","SKEWt",-17.393480807,6.87048584084201,1.71977248384225,1.76581827519341,1.02677435055147,"fold_change"
"fish_richness","SNRf",8.20054616507026,21.8927993560336,1.68060801520072,1.96003632832311,1.16626620282364,"fold_change"
"fish_richness","SNRt",8.15966564064176,23.1049447285482,1.75067035936314,1.75069982555531,1.00001683137662,"fold_change"
"fish_richness","TFSD",0.358764155365741,0.379828684845327,2.01595652577885,1.58160203703497,0.784541738281747,"fold_change"
"fish_richness","VARf",2.50815754060776e-09,2.0570284083078e-07,1.75069782210181,1.75069781804549,0.999999997683029,"fold_change"
"fish_richness","VARt",3.24254687376255e-06,0.00017551966887223,1.75069769791782,1.75069898322098,1.00000073416625,"fold_change"
"fish_richness","ZCR",2499.05859540449,19060.7827872184,1.70663265251892,1.81132608121284,1.06134502849186,"fold_change"
"fish_richness","aROI",0.933021384844474,3.19944831651224,1.49538251869045,2.16947339701183,1.45078156919455,"fold_change"
"fish_richness","nROI",94.2860871683802,454.665784254768,2.05457966401549,1.5228911678733,0.741217872709279,"fold_change"
"fish_richness","rBA",0.442915133279346,0.978271753827079,1.6190089662635,1.77115412859104,1.09397425554639,"fold_change"
"fish_presence","ACI",374.141179456072,423.811072726842,0.88556696761887,0.885567935498967,9.6788009740223e-07,"probability_change"
"fish_presence","ACTspCount",6273.5513672,11725.4570345,0.892225920496613,0.87420700220009,-0.0180189182965222,"probability_change"
"fish_presence","ACTspFract",0.166058854856056,0.310410344970218,0.809792678876671,0.821497379956963,0.0117047010802928,"probability_change"
"fish_presence","ACTspMean",16.8652033808444,27.3708574747859,0.818558288185894,0.779807907642866,-0.0387503805430286,"probability_change"
"fish_presence","ACTtCount",4657.55,7336.95,0.915253607438478,0.85001556993316,-0.0652380375053186,"probability_change"
"fish_presence","ACTtFraction",0.246561308767471,0.388419962841699,0.885585559319154,0.885550120190242,-3.54391289119071e-05,"probability_change"
"fish_presence","ACTtMean",13.0757915265561,28.1375689202539,0.885537553874425,0.885588809382378,5.12555079532628e-05,"probability_change"
