"metric","station","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"dolphin_presence","14M","ACI",383.042590772236,422.56267700391,0.041763698246635,0.113676588377264,0.0719128901306288,"probability_change"
"dolphin_presence","14M","ACTspCount",7448.1527347,12246.9648435,5.00484520794278e-05,0.860962455939506,0.860912407487426,"probability_change"
"dolphin_presence","14M","ACTspFract",0.197196455162144,0.324161103131784,0.067898804815464,0.0678993470973428,5.4228187873484e-07,"probability_change"
"dolphin_presence","14M","ACTspMean",19.9417593010449,27.4422875948255,0.0678987319650202,0.0679005194033894,1.78743836919126e-06,"probability_change"
"dolphin_presence","14M","ACTtCount",5574.7,7671.15,0.0678991421375847,0.067899841364661,6.99227076281228e-07,"probability_change"
"dolphin_presence","14M","ACTtFraction",0.295181408945319,0.406104404913172,0.0678991771166063,0.06789980920596,6.32089353677645e-07,"probability_change"
"dolphin_presence","14M","ACTtMean",14.9897019834335,29.5424987814811,0.0678992930014127,0.0678997767719662,4.83770553533214e-07,"probability_change"
"dolphin_presence","14M","ADI",3.12794032042271,3.43588116525521,0.100491494748476,0.0509612246469261,-0.0495302701015495,"probability_change"
"dolphin_presence","14M","AEI",0.375836939705745,0.537160257183452,0.155138937863006,0.0219240770325664,-0.133214860830439,"probability_change"
"dolphin_presence","14M","AGI",2.80586569106622,4.32110780512903,0.0799252013596662,0.0759336850577797,-0.00399151630188654,"probability_change"
"dolphin_presence","14M","AnthroEnergy",0.00339155255000008,2.90241500822404,0.0678994741691717,0.067899511280501,3.71113293567982e-08,"probability_change"
"dolphin_presence","14M","BGNf",-74.6881392085,-51.3510880495,0.0679008413814859,0.0678991630035658,-1.67837792011682e-06,"probability_change"
"dolphin_presence","14M","BGNt",-57.6138707835,-34.0627725845,0.0309923268625245,0.0475900084270668,0.0165976815645423,"probability_change"
"dolphin_presence","14M","BI",1.34372927622507,58.5872778351124,0.0678998985487712,0.0678992646237448,-6.33925026360949e-07,"probability_change"
"dolphin_presence","14M","BioEnergy",0.113376619728481,1.69694883326628,0.0679006262436743,0.0678984937751256,-2.13246854866012e-06,"probability_change"
"dolphin_presence","14M","EAS",0.0140106531958581,0.0755681291233451,0.0539471443017762,0.0887485744533088,0.0348014301515326,"probability_change"
"dolphin_presence","14M","ECU",0.0938525160723608,0.315486863408469,0.0678994128328998,0.0678996179228384,2.05089938545844e-07,"probability_change"
"dolphin_presence","14M","ECV",0.0459546699360675,0.165008558770828,0.0592998023794465,0.0806924957549914,0.0213926933755448,"probability_change"
"dolphin_presence","14M","ENRf",-53.743621042,-39.408607966,0.0679077731812908,0.0679046185159789,-3.15466531185249e-06,"probability_change"
"dolphin_presence","14M","EPS",0.0204008246519803,0.0642826012213483,0.0432854296449535,0.0776373801775163,0.0343519505325628,"probability_change"
"dolphin_presence","14M","EPS_KURT",11.6273662974633,108.232311991643,0.0997077861953567,0.0446648273880292,-0.0550429588073274,"probability_change"
